Zipcode,Address,Population_x,Median Age,Household Income,Per Capita Income,Poverty Rate,Lat,Lng,Bank Count,Population_y,Unemployment Count,Unemployment Rate
49098,"Watervliet, MI 49098, USA",6388,37.0,42237.0,18480,21.08641202,42.1549524,-86.23617440000001,5,6388.0,363.0,5.682529743268629
10303,"Staten Island, NY 10303, USA",24537,31.1,51537.0,22077,21.82825936,40.6311444,-74.1739057,174,24537.0,984.0,4.01027020418144
76950,"Sonora, TX 76950, USA",4069,35.5,53500.0,27732,7.176210371,30.3776869,-100.5296115,0,4069.0,36.0,0.8847382649299582
72315,"Blytheville, AR 72315, USA",24120,34.4,37044.0,19837,23.58623549,35.8933774,-89.9066314,15,24120.0,1152.0,4.776119402985075
67839,"Dighton, KS 67839, USA",1251,46.8,49773.0,30282,9.67226219,38.4456222,-100.3497895,0,1251.0,26.0,2.0783373301358914
18237,"McAdoo, PA 18237, USA",3848,39.1,42140.0,20172,11.9022869,40.8888417,-75.9985693,13,3848.0,236.0,6.133056133056133
3276,"Tilton, NH 03276, USA",8394,41.9,58449.0,25690,13.17607815,32.2819566,-93.785344,2,8394.0,216.0,2.573266619013581
94040,"Mountain View, CA 94040, USA",33852,35.7,99375.0,54558,8.599196502,37.3785351,-122.08658500000001,102,33852.0,1287.0,3.8018433179723505
24281,"Rose Hill, VA 24281, USA",2691,37.6,22902.0,15557,37.08658491,36.6591508,-83.3148018,2,2691.0,181.0,6.726124117428466
23055,"Fork Union, VA 23055, USA",936,48.0,59648.0,21737,1.388888889,37.7788311,-78.2362225,1,936.0,0.0,0.0
52315,"Newhall, IA 52315, USA",958,42.4,61750.0,27831,1.461377871,42.00128839999999,-92.0077316,2,958.0,11.0,1.1482254697286012
61062,"Pearl City, IL 61062, USA",1964,40.7,60000.0,26087,9.266802444,42.2755343,-89.81303559999999,1,1964.0,82.0,4.1751527494908345
83122,"Grover, WY 83122, USA",469,36.1,83333.0,28556,0.0,42.82182589999999,-110.95662450000002,0,469.0,12.0,2.55863539445629
40060,"Raywick, KY 40060, USA",1115,44.2,40813.0,18390,14.08071749,37.530278499999994,-85.4581859,0,1115.0,62.0,5.560538116591928
8859,"Parlin, NJ 08859, USA",21594,38.9,79835.0,35353,6.075761786,42.696067299999996,26.4123787,22,21594.0,1019.0,4.718903399092341
31771,"Norman Park, GA 31771, USA",6207,32.9,33524.0,17690,20.62187852,31.266414500000003,-83.6561215,0,6207.0,373.0,6.009344288706299
60565,"Naperville, IL 60565, USA",40864,40.8,113581.0,45408,3.57527408,41.735359100000004,-88.1193763,129,40864.0,1556.0,3.8077525450274083
45036,"Lebanon, OH 45036, USA",38476,36.9,68633.0,27591,7.74768687,39.445842,-84.2067992,23,38476.0,1684.0,4.376754340368021
40769,"Williamsburg, KY 40769, USA",18135,36.9,27221.0,14298,27.19602978,36.7434075,-84.1598641,7,18135.0,940.0,5.18334711883099
54979,"Van Dyne, WI 54979, USA",1400,42.9,65313.0,26566,1.714285714,43.867169,-88.5081765,3,1400.0,33.0,2.357142857142857
72401,"Jonesboro, AR 72401, USA",55197,31.6,34819.0,20130,26.8456619,35.8916172,-90.658333,28,55197.0,3001.0,5.436889686033662
50002,"Adair, IA 50002, USA",1338,41.3,40550.0,23974,15.3961136,41.5283965,-94.6243751,2,1338.0,36.0,2.690582959641256
85606,"Cochise, AZ 85606, USA",1426,53.4,27406.0,17731,25.245441800000002,32.054524,-109.9020509,0,1426.0,110.0,7.713884992987377
44147,"Broadview Heights, OH 44147, USA",19331,42.1,76021.0,37217,6.533547152000001,41.33031,-81.6802054,63,19331.0,709.0,3.6676840308313072
48386,"White Lake, MI 48386, USA",18081,42.9,74321.0,33301,6.448758365,42.6489461,-83.4750241,29,18081.0,965.0,5.337094187268403
8854,"Piscataway Township, NJ 08854, USA",56874,33.2,91164.0,32262,4.9706368460000006,33.8528941,-109.1824567,0,56874.0,2953.0,5.1921792031508245
49411,"Free Soil, MI 49411, USA",1523,47.1,44450.0,25531,13.59159554,44.0925394,-86.2767995,0,1523.0,75.0,4.9244911359159556
1469,"Townsend, MA 01469, USA",7044,40.4,78985.0,34037,4.997160704,37.3032872,-82.6466401,2,7044.0,270.0,3.8330494037478706
85250,"Scottsdale, AZ 85250, USA",16653,48.6,59358.0,39968,7.788386477,33.5243639,-111.8985922,102,16653.0,541.0,3.2486639044016092
48416,"Brown City, MI 48416, USA",4986,38.6,43397.0,20143,14.64099479,43.2102347,-82.97166170000001,4,4986.0,365.0,7.320497392699559
12156,"Schodack Landing, NY 12156, USA",933,40.5,64107.0,31616,12.96891747,42.479866200000004,-73.7360175,9,933.0,18.0,1.929260450160772
7082,"Towaco, NJ 07082, USA",5107,45.9,129432.0,59216,3.3091834739999997,47.9623949,-92.8937893,0,5107.0,208.0,4.072841198355199
16665,"Newry, PA 16665, USA",291,43.3,27188.0,19095,19.24398625,40.3922417,-78.4346936,23,291.0,44.0,15.120274914089347
30564,"Murrayville, GA 30564, USA",3714,40.5,64213.0,23422,9.71997846,34.4762579,-83.8579053,6,3714.0,126.0,3.392568659127625
52362,"Wyoming, IA 52362, USA",670,49.1,38359.0,27973,3.582089552,42.054037799999996,-91.0011902,3,670.0,12.0,1.791044776119403
47591,"Vincennes, IN 47591, USA",26995,37.1,40815.0,20681,14.11002037,38.605823,-87.5198011,11,26995.0,906.0,3.356177069827746
47967,"New Richmond, IN 47967, USA",924,35.5,53462.0,19191,9.632034632,40.177966299999994,-86.9924358,1,924.0,54.0,5.844155844155844
41564,"Sidney, KY 41564, USA",1312,34.3,41806.0,16302,19.89329268,37.614305200000004,-82.3560389,0,1312.0,56.0,4.2682926829268295
65332,"Green Ridge, MO 65332, USA",1656,40.3,40511.0,18929,14.00966184,38.624736299999995,-93.39937509999999,1,1656.0,62.0,3.7439613526570046
71353,"Melville, LA 71353, USA",1646,43.4,26719.0,19660,36.39125152,30.68885,-91.7441475,1,1646.0,37.0,2.2478736330498177
54733,"Dallas, WI 54733, USA",1305,41.3,50809.0,23292,10.57471264,45.265364899999994,-91.8695542,3,1305.0,37.0,2.835249042145594
73771,"Wakita, OK 73771, USA",450,48.9,45536.0,27035,6.8888888889999995,36.9049895,-97.91570990000001,1,450.0,26.0,5.777777777777778
98358,"Nordland, WA 98358, USA",1237,51.6,51146.0,28010,6.224737267999999,48.055251,-122.69570729999998,4,1237.0,89.0,7.19482619240097
51433,"Auburn, IA 51433, USA",582,48.3,47500.0,22422,6.013745704,42.2708877,-94.8728093,0,582.0,6.0,1.0309278350515463
54524,"Fifield, WI 54524, USA",743,44.7,43047.0,24178,18.43876178,45.846243900000005,-90.40548609999999,0,743.0,39.0,5.248990578734858
11385,"Ridgewood, NY 11385, USA",99379,35.0,50799.0,23272,18.03298484,40.698070799999996,-73.8948295,199,99379.0,4099.0,4.124613852021051
90003,"Los Angeles, CA 90003, USA",66200,26.2,29686.0,9963,39.02114804,33.9657994,-118.27312690000001,114,66200.0,4263.0,6.4395770392749245
45328,"Gettysburg, OH 45328, USA",692,30.4,43750.0,14939,28.03468208,40.112488899999995,-84.49403149999999,3,692.0,64.0,9.248554913294797
30268,"Palmetto, GA 30268, USA",9736,32.7,47421.0,22939,12.48972884,33.5272883,-84.7106567,1,9736.0,684.0,7.025472473294987
97875,"Stanfield, OR 97875, USA",2707,36.0,55478.0,22277,11.89508681,45.8063701,-119.1698118,1,2707.0,119.0,4.396010343553749
45684,"Stout, OH 45684, USA",1862,40.8,47517.0,18795,13.58754028,38.6432345,-83.1863358,2,1862.0,105.0,5.639097744360902
64625,"Breckenridge, MO 64625, USA",549,43.7,36250.0,20795,17.12204007,39.7340069,-93.80448309999998,1,549.0,18.0,3.278688524590164
20143,"Catharpin, VA 20143, USA",1081,42.8,139938.0,51051,2.405180389,38.856837299999995,-77.5676735,21,1081.0,0.0,0.0
12831,"Gansevoort, NY 12831, USA",17644,40.3,71393.0,33481,3.8823396060000004,43.2029076,-73.6771662,1,17644.0,454.0,2.5731126728632963
33614,"Tampa, FL 33614, USA",48125,35.5,35098.0,18039,23.22701299,28.013386199999996,-82.5077593,147,48125.0,3137.0,6.518441558441558
15656,"Leechburg, PA 15656, USA",10208,43.9,47658.0,25820,12.27468652,40.632765899999995,-79.6277523,15,10208.0,417.0,4.085031347962382
53936,"Grand Marsh, WI 53936, USA",2555,37.3,44583.0,13364,5.596868885,43.8382903,-89.70981850000001,1,2555.0,70.0,2.73972602739726
97633,"Merrill, OR 97633, USA",1416,36.3,40742.0,18448,17.51412429,42.015339700000006,-121.5405251,2,1416.0,105.0,7.415254237288135
2802,"Albion, RI 02802, USA",919,37.2,48456.0,42134,0.0,37.7402417,-85.9037566,31,919.0,14.0,1.5233949945593037
77434,"Eagle Lake, TX 77434, USA",4701,34.2,35105.0,16735,23.73962987,29.521958500000004,-96.3438785,1,4701.0,356.0,7.5728568389704325
18473,"White Mills, PA 18473, USA",432,41.8,50052.0,27326,19.90740741,41.529045,-75.21435840000001,20,432.0,8.0,1.8518518518518516
83638,"McCall, ID 83638, USA",5876,43.3,53850.0,26119,6.262763785,45.0942822,-115.89805159999999,0,5876.0,81.0,1.3784887678692987
87734,"Ocate, NM 87734, USA",190,60.4,42813.0,19060,44.73684211,36.2069433,-105.0791228,0,190.0,0.0,0.0
24887,"Switchback, WV 24887, USA",125,14.8,,4526,88.8,37.3761297,-81.37933659999999,0,125.0,0.0,0.0
28732,"Fletcher, NC 28732, USA",15406,40.6,45273.0,26177,9.269115929,35.439356599999996,-82.4536115,10,15406.0,487.0,3.1611060625730234
47952,"Kingman, IN 47952, USA",2685,45.5,37232.0,20271,18.212290499999998,39.97092670000001,-87.32149079999999,2,2685.0,171.0,6.368715083798883
38858,"Nettleton, MS 38858, USA",7392,39.1,38586.0,18655,23.80952381,34.1222666,-88.53719579999999,0,7392.0,348.0,4.707792207792208
80831,"Peyton, CO 80831, USA",22256,35.0,81000.0,31028,6.411754134,38.9458493,-104.51892140000001,5,22256.0,1018.0,4.574047447879224
97366,"Newport, OR 97366, USA",1301,58.8,53135.0,36010,4.996156802,44.5772172,-124.053674,10,1301.0,62.0,4.765564950038432
53018,"Delafield, WI 53018, USA",8120,43.3,94873.0,42783,3.1773399010000003,43.0373723,-88.3919026,28,8120.0,286.0,3.522167487684729
56358,"Ogilvie, MN 56358, USA",3353,41.2,49091.0,20779,13.9874739,45.832587700000005,-93.46419200000001,0,3353.0,295.0,8.798091261556815
67661,"Phillipsburg, KS 67661, USA",3352,45.4,40882.0,23569,8.293556086,39.8554659,-99.2785583,0,3352.0,96.0,2.863961813842482
34744,"Kissimmee, FL 34744, USA",44675,36.2,45589.0,19455,17.42585339,28.2923689,-81.3289397,42,44675.0,2492.0,5.578063794068271
49874,"Powers, MI 49874, USA",1208,46.9,35729.0,19398,15.64569536,45.7436299,-87.4928554,1,1208.0,78.0,6.456953642384105
31547,"Kings Bay Base, GA 31547, USA",952,22.0,45238.0,24428,12.18487395,30.783719,-81.55141540000001,12,952.0,0.0,0.0
23440,"Tangier, VA 23440, USA",483,55.7,40833.0,20990,21.32505176,37.835345000000004,-75.9898631,0,483.0,7.0,1.4492753623188406
57658,"Wakpala, SD 57658, USA",329,33.5,15833.0,7979,55.31914894,45.6837886,-100.538779,0,329.0,34.0,10.33434650455927
5736,"Center Rutland, VT 05736, USA",788,48.4,56313.0,36613,0.76142132,29.322153000000004,-98.880571,6,788.0,39.0,4.949238578680204
25699,"Wilsondale, WV 25699, USA",119,42.0,11875.0,6104,89.91596639,37.9719124,-82.3343375,0,119.0,10.0,8.403361344537815
37336,"Georgetown, TN 37336, USA",4864,44.4,48066.0,22370,14.76151316,35.3059815,-84.9193082,3,4864.0,198.0,4.0707236842105265
5156,"Springfield, VT 05156, USA",9529,43.6,48872.0,25574,13.62157624,46.4130632,-113.5408598,0,9529.0,317.0,3.3266869556091927
54458,"Nelsonville, WI 54458, USA",150,36.5,56389.0,20718,17.33333333,44.496002600000004,-89.3099437,4,150.0,1.0,0.6666666666666667
97321,"Albany, OR 97321, USA",24852,41.1,60271.0,27961,11.657009500000001,44.639304100000004,-123.13230060000001,24,24852.0,1447.0,5.822469016578142
6069,"Sharon, CT 06069, USA",2440,57.0,73958.0,54815,6.557377048999999,-31.7645555,116.005922,9,2440.0,53.0,2.1721311475409837
37764,"Kodak, TN 37764, USA",9241,41.1,46102.0,22642,15.56108646,35.9848005,-83.6135572,5,9241.0,723.0,7.823828589979439
80482,"Winter Park, CO 80482, USA",1151,46.5,61000.0,39984,1.563857515,39.8486665,-105.80554709999998,0,1151.0,8.0,0.6950477845351868
79345,"Meadow, TX 79345, USA",968,41.1,53281.0,22971,17.355371899999998,33.3181424,-102.5068597,0,968.0,15.0,1.5495867768595042
88337,"La Luz, NM 88337, USA",2487,48.1,46996.0,23700,6.3932448729999996,33.00648880000001,-105.86425929999999,0,2487.0,153.0,6.15199034981906
13827,"Owego, NY 13827, USA",11795,44.2,56025.0,28315,8.71555744,42.1310032,-76.247912,7,11795.0,634.0,5.375158965663417
61013,"Cedarville, IL 61013, USA",488,50.2,55000.0,27283,11.2704918,42.3717296,-89.63163759999999,3,488.0,13.0,2.663934426229508
60622,"Chicago, IL 60622, USA",54272,31.1,68923.0,43393,14.77557488,41.90130870000001,-87.68276759999999,200,54272.0,2428.0,4.47376179245283
72833,"Danville, AR 72833, USA",4297,36.7,41512.0,17870,21.73609495,35.0111286,-93.48013490000001,0,4297.0,112.0,2.606469629974401
72079,"Jefferson, AR 72079, USA",766,44.2,34375.0,20873,10.31331593,34.38914129999999,-92.1941598,1,766.0,21.0,2.741514360313316
28349,"Kenansville, NC 28349, USA",4277,38.3,39057.0,15572,17.9331307,34.9812417,-77.9053182,4,4277.0,140.0,3.273322422258593
68723,"Carroll, NE 68723, USA",513,51.2,59000.0,25617,5.653021442000001,42.2844717,-97.2221421,1,513.0,4.0,0.7797270955165692
68317,"Bennet, NE 68317, USA",1531,40.4,79063.0,30851,3.135205748,40.6740936,-96.5143087,1,1531.0,39.0,2.5473546701502285
44510,"Youngstown, OH 44510, USA",2543,35.5,13917.0,9907,52.02516713,41.1280414,-80.6715317,65,2543.0,380.0,14.942980731419583
77031,"Houston, TX 77031, USA",18079,30.5,39278.0,17932,25.07328945,29.655825699999998,-95.5459787,110,18079.0,904.0,5.000276563969246
78004,"Bergheim, TX 78004, USA",1397,44.7,124592.0,41737,0.0,29.8539024,-98.5336525,0,1397.0,44.0,3.149606299212598
67530,"Great Bend, KS 67530, USA",19576,39.1,43352.0,26179,14.727217000000001,38.34232120000001,-98.81422640000001,22,19576.0,867.0,4.428892521454843
29170,"West Columbia, SC 29170, USA",21101,36.8,56415.0,25261,9.824178949,33.934921,-81.1526976,16,21101.0,1023.0,4.848111463911662
67351,"Liberty, KS 67351, USA",587,48.1,84250.0,30635,6.8143100510000005,37.135397499999996,-95.55122800000001,0,587.0,7.0,1.192504258943782
27283,"Julian, NC 27283, USA",3124,43.4,52015.0,27215,7.458386684,35.955135399999996,-79.63898209999999,0,3124.0,163.0,5.217669654289373
42031,"Clinton, KY 42031, USA",3251,49.1,32123.0,18442,24.17717625,36.6699583,-88.9988098,2,3251.0,179.0,5.505998154414026
18914,"Chalfont, PA 18914, USA",21694,39.4,101522.0,40247,2.696598138,40.2764064,-75.21289959999999,71,21694.0,759.0,3.4986632248547984
47393,"Williamsburg, IN 47393, USA",1823,40.4,53698.0,18472,20.62534284,39.966543200000004,-85.0129509,0,1823.0,44.0,2.413603949533736
69347,"Hay Springs, NE 69347, USA",1113,52.6,40250.0,23501,11.85983827,42.5867186,-102.6675575,0,1113.0,8.0,0.7187780772686434
8340,"Milmay, NJ 08340, USA",716,42.0,100250.0,39030,5.167597765,36.213002,-93.8660913,0,716.0,0.0,0.0
6516,"West Haven, CT 06516, USA",55349,36.9,52353.0,26602,11.042656599999999,47.4404243,-92.2283866,0,55349.0,3888.0,7.024517154781478
55069,"Rush City, MN 55069, USA",5450,37.7,54203.0,20182,10.99082569,45.695116799999994,-92.9521365,2,5450.0,204.0,3.7431192660550456
2169,"Quincy, MA 02169, USA",55064,38.1,58669.0,32613,10.54227808,33.348093,-82.09281340000001,4,55064.0,3735.0,6.783016126688944
48221,"Detroit, MI 48221, USA",39455,39.6,38588.0,20123,23.49005196,42.4349152,-83.15417959999999,83,39455.0,4042.0,10.244582435686226
6824,"Fairfield, CT 06824, USA",34864,38.5,128558.0,60182,4.692519504,47.5096429,-92.6038242,15,34864.0,1266.0,3.6312528682882053
37080,"Joelton, TN 37080, USA",7962,44.3,61824.0,25231,8.013062045,36.3319963,-86.9223432,1,7962.0,442.0,5.551369002763125
75149,"Mesquite, TX 75149, USA",58427,31.8,47739.0,19636,14.62337618,32.758351,-96.6103778,51,58427.0,2053.0,3.51378643435398
27826,"Fairfield, NC 27826, USA",963,49.4,38362.0,16651,16.61474559,35.5738935,-76.20155720000001,2,963.0,36.0,3.7383177570093453
62330,"Dallas City, IL 62330, USA",1852,39.5,39271.0,20130,14.63282937,40.588868,-91.09694,1,1852.0,68.0,3.6717062634989204
80545,"Red Feather Lakes, CO 80545, USA",629,61.5,40583.0,30261,27.18600954,40.824296600000004,-105.6647142,0,629.0,18.0,2.8616852146263914
56289,"Sunburg, MN 56289, USA",671,47.7,57159.0,26149,3.8748137110000003,45.3482794,-95.2487647,1,671.0,3.0,0.44709388971684055
83313,"Bellevue, ID 83313, USA",3609,35.4,45168.0,23296,20.0055417,43.3662171,-114.2796699,0,3609.0,159.0,4.405652535328346
4418,"Greenbush, ME 04418, USA",1632,42.0,37955.0,19692,17.76960784,32.525246700000004,-95.74745909999999,0,1632.0,115.0,7.046568627450981
75454,"Melissa, TX 75454, USA",5800,31.7,87125.0,29919,3.3103448280000003,33.2774174,-96.5463156,4,5800.0,73.0,1.2586206896551724
33129,"Miami, FL 33129, USA",14198,38.9,54127.0,41352,13.81180448,25.756447100000003,-80.2056382,200,14198.0,496.0,3.4934497816593884
12942,"Keene, NY 12942, USA",724,44.4,42188.0,24003,20.5801105,44.266991,-73.77673979999999,1,724.0,20.0,2.7624309392265194
73014,"Calumet, OK 73014, USA",1642,39.8,58264.0,26515,9.439707674,35.6172323,-98.1557066,1,1642.0,67.0,4.080389768574909
85353,"Tolleson, AZ 85353, USA",32308,26.7,50066.0,16046,14.97461929,33.4169563,-112.27416799999999,24,32308.0,1907.0,5.902562832734926
25431,"Levels, WV 25431, USA",219,50.5,31161.0,21822,12.32876712,39.49588,-78.56107,0,219.0,22.0,10.045662100456621
76943,"Ozona, TX 76943, USA",3719,40.0,49643.0,22163,15.46114547,30.5146701,-101.07117579999999,0,3719.0,149.0,4.006453347674106
5301,"Guilford, VT 05301, USA",16819,44.1,49552.0,28510,13.57393424,46.6782059,-115.609296,0,16819.0,689.0,4.096557464771984
79118,"Amarillo, TX 79118, USA",20026,34.6,62323.0,25783,11.954459199999999,35.10429310000001,-101.72960490000001,0,20026.0,445.0,2.2221112553680213
60421,"Elwood, IL 60421, USA",3960,40.1,70485.0,30466,8.585858586,41.40575379999999,-88.1096118,2,3960.0,265.0,6.691919191919192
55346,"Eden Prairie, MN 55346, USA",16405,40.8,100775.0,46370,3.2124352330000003,44.8814895,-93.4902391,70,16405.0,479.0,2.9198415117342273
64455,"Graham, MO 64455, USA",315,50.6,43542.0,25407,16.50793651,40.180834600000004,-94.99744609999999,1,315.0,9.0,2.857142857142857
56726,"Greenbush, MN 56726, USA",1582,42.2,52235.0,27445,5.752212388999999,48.752125,-96.2297999,1,1582.0,32.0,2.0227560050568902
28371,"Parkton, NC 28371, USA",6628,33.6,43365.0,18333,21.16777308,34.911919700000006,-78.99668879999999,8,6628.0,264.0,3.9831019915509955
71957,"Mt Ida, AR 71957, USA",3004,54.9,35445.0,21459,16.67776298,34.5220817,-93.60152070000001,2,3004.0,62.0,2.0639147802929427
52133,"Castalia, IA 52133, USA",625,40.3,66333.0,26065,5.28,43.1141677,-91.6663523,0,625.0,8.0,1.28
67047,"Fall River, KS 67047, USA",754,52.1,39500.0,20428,17.37400531,37.632842100000005,-96.0467429,1,754.0,15.0,1.989389920424403
98409,"Tacoma, WA 98409, USA",23423,31.4,46886.0,21513,19.83520471,47.201942100000004,-122.4780243,128,23423.0,1808.0,7.718908764889211
25442,"Shenandoah Junction, WV 25442, USA",1734,35.0,73949.0,31249,6.978085352000001,39.371522,-77.8252923,10,1734.0,137.0,7.900807381776239
57005,"Brandon, SD 57005, USA",10610,34.6,69690.0,27832,7.80395853,43.6196972,-96.5996963,5,10610.0,198.0,1.8661639962299716
22102,"McLean, VA 22102, USA",22146,40.2,112427.0,82461,3.7207622139999996,38.9586422,-77.22901929999999,124,22146.0,772.0,3.485956831933532
4357,"Richmond, ME 04357, USA",3393,43.4,59961.0,26571,8.871205423,34.614540999999996,-95.2749613,1,3393.0,121.0,3.566165635131152
20886,"Montgomery Village, MD 20886, USA",34023,34.0,77136.0,35177,8.003409458,39.186097,-77.2002745,84,34023.0,1191.0,3.5005731416982626
69163,"Stapleton, NE 69163, USA",828,50.4,45481.0,25348,13.4057971,41.515569799999994,-100.5296115,1,828.0,4.0,0.4830917874396135
77807,"Bryan, TX 77807, USA",10882,30.2,42154.0,19089,24.96783679,30.665990999999998,-96.47165799999999,0,10882.0,486.0,4.466090792133799
30309,"Atlanta, GA 30309, USA",21074,35.0,71854.0,66311,10.29230331,33.797113700000004,-84.3804888,197,21074.0,683.0,3.2409604251684545
53576,"Orfordville, WI 53576, USA",2452,37.9,55893.0,22504,12.19412724,42.6071661,-89.2277026,1,2452.0,114.0,4.64926590538336
28454,"Maple Hill, NC 28454, USA",1813,42.6,20711.0,13553,27.854384999999997,34.6923643,-77.6307018,0,1813.0,76.0,4.191947049089906
56371,"Roscoe, MN 56371, USA",132,52.1,51250.0,26395,4.545454545,45.433566600000006,-94.6389975,1,132.0,19.0,14.393939393939394
62373,"Sutter, IL 62373, USA",314,42.2,58382.0,22406,4.458598726,40.240202200000006,-91.3083685,0,314.0,6.0,1.910828025477707
72007,"Austin, AR 72007, USA",6065,34.7,53125.0,21845,9.200329761,35.0114278,-91.99794109999999,19,6065.0,408.0,6.727122835943941
43758,"Malta, OH 43758, USA",3517,39.5,43438.0,19770,21.35342622,39.6393367,-81.931657,6,3517.0,124.0,3.525732158089281
57219,"Bristol, SD 57219, USA",727,50.1,57574.0,22913,5.777166437000001,45.2963479,-97.8048733,1,727.0,13.0,1.7881705639614855
77336,"Huffman, TX 77336, USA",12022,36.0,62995.0,30721,9.632340709,30.072165899999998,-95.0911062,3,12022.0,460.0,3.8263184162368993
83841,"Laclede, ID 83841, USA",171,60.8,26618.0,23912,0.0,48.165887100000006,-116.7578804,0,171.0,0.0,0.0
37727,"Del Rio, TN 37727, USA",2101,49.8,29779.0,20369,25.70204664,35.908066600000005,-83.01465259999999,0,2101.0,152.0,7.234650166587339
4107,"Cape Elizabeth, ME 04107, USA",8993,48.4,98629.0,53526,3.180251307,32.161272,-94.92820400000001,0,8993.0,129.0,1.4344490159012564
68947,"Hildreth, NE 68947, USA",622,45.5,56250.0,33158,5.78778135,40.2577563,-99.07922629999999,0,622.0,23.0,3.697749196141479
3104,"Manchester, NH 03104, USA",33145,37.6,60468.0,32130,11.0423895,36.7531922,-85.3976136,3,33145.0,1195.0,3.6053703424347563
8002,"Cherry Hill, NJ 08002, USA",22025,39.7,68465.0,34026,8.308740067999999,47.3601376,8.5293292,200,22025.0,1165.0,5.2894438138479005
65733,"Protem, MO 65733, USA",653,51.3,33618.0,16655,15.46707504,36.528886299999996,-92.85889279999999,0,653.0,37.0,5.66615620214395
18519,"Scranton, PA 18519, USA",4838,41.6,38990.0,24672,11.6783795,41.463503499999995,-75.626628,93,4838.0,180.0,3.7205456800330716
63128,"St. Louis, MO 63128, USA",29973,49.1,73440.0,39328,3.416408101,38.4948766,-90.3842527,96,29973.0,776.0,2.5889967637540456
98394,"Vaughn, WA 98394, USA",1567,39.1,57941.0,24595,4.977664327,47.3146613,-122.7741913,1,1567.0,100.0,6.381620931716656
10309,"Staten Island, NY 10309, USA",32646,38.5,86297.0,35719,6.7665257610000005,40.5265593,-74.223802,110,32646.0,812.0,2.487287876003186
57105,"Sioux Falls, SD 57105, USA",21984,38.2,52255.0,30000,8.956513828,43.521619,-96.72264100000001,166,21984.0,399.0,1.8149563318777293
42762,"Millwood, KY 42762, USA",531,42.3,30500.0,15664,18.45574388,37.4399698,-86.3934152,0,531.0,8.0,1.5065913370998116
55976,"Stewartville, MN 55976, USA",7480,37.5,53616.0,26641,6.99197861,43.8595945,-92.4801989,4,7480.0,155.0,2.072192513368984
33496,"Boca Raton, FL 33496, USA",22354,54.2,83138.0,64715,7.935939877000001,26.403990399999998,-80.1596041,125,22354.0,723.0,3.234320479556232
47431,"Freedom, IN 47431, USA",1268,35.6,37500.0,19556,31.23028391,39.2274015,-86.8922723,0,1268.0,41.0,3.2334384858044163
84093,"Sandy, UT 84093, USA",23237,41.0,94938.0,40837,5.116839523,40.596416999999995,-111.8270486,110,23237.0,683.0,2.9392778758015234
62063,"Medora, IL 62063, USA",1056,41.3,54074.0,25781,8.617424242,39.216644200000005,-90.1682271,1,1056.0,70.0,6.628787878787879
2145,"Somerville, MA 02145, USA",24659,33.0,55487.0,29355,16.34697271,-33.8173961,150.94818869999997,200,24659.0,1176.0,4.769049839815078
28782,"Tryon, NC 28782, USA",6662,56.9,46713.0,28377,8.015610928,35.2542295,-82.116955,4,6662.0,298.0,4.473131191834284
29001,"Alcolu, SC 29001, USA",1954,36.9,33205.0,17998,18.93551689,33.782323600000005,-80.1651854,0,1954.0,112.0,5.731832139201638
3064,"Nashua, NH 03064, USA",14533,40.6,64026.0,34045,11.64934976,30.407324199999998,-91.1021258,134,14533.0,998.0,6.867129980045414
85611,"Elgin, AZ 85611, USA",963,53.1,50441.0,23419,9.345794393,31.672596999999996,-110.49771080000001,0,963.0,22.0,2.284527518172378
57021,"Davis, SD 57021, USA",395,34.5,81875.0,28762,2.784810127,43.261675200000006,-96.974604,0,395.0,1.0,0.25316455696202533
99102,"Albion, WA 99102, USA",519,35.4,43977.0,23766,11.75337187,46.789747399999996,-117.2503412,0,519.0,9.0,1.7341040462427744
76525,"Evant, TX 76525, USA",1113,44.9,42750.0,21032,11.32075472,31.4823544,-98.1557066,1,1113.0,22.0,1.9766397124887691
43804,"Baltic, OH 43804, USA",3750,25.4,36841.0,12923,28.85333333,40.4514728,-81.7458845,3,3750.0,41.0,1.0933333333333333
21901,"North East, MD 21901, USA",16786,37.3,65951.0,29821,12.21255808,39.5855017,-75.9579358,8,16786.0,1088.0,6.481591802692719
41835,"McRoberts, KY 41835, USA",967,50.9,43690.0,19524,29.47259566,37.214421200000004,-82.6645469,5,967.0,61.0,6.308169596690797
87029,"Lindrith, NM 87029, USA",218,54.4,29265.0,28152,18.34862385,36.456080799999995,-106.9594723,0,218.0,28.0,12.844036697247708
27288,"Eden, NC 27288, USA",23445,42.5,33800.0,18470,22.38430369,36.4919544,-79.7624177,10,23445.0,1544.0,6.585625933034763
44276,"Sterling, OH 44276, USA",1879,40.2,52330.0,24753,13.51782863,40.9413645,-81.8333656,8,1879.0,49.0,2.607770090473656
58331,"Egeland, ND 58331, USA",116,53.5,69792.0,51149,1.724137931,48.62060579999999,-99.1062244,0,116.0,0.0,0.0
28697,"Wilkesboro, NC 28697, USA",12899,42.9,39945.0,25458,22.92425769,36.1365807,-81.229853,17,12899.0,922.0,7.147840917900612
37398,"Winchester, TN 37398, USA",13589,45.6,43330.0,24562,12.19368607,35.1747032,-86.11410450000001,18,13589.0,649.0,4.775921701376113
94556,"Moraga, CA 94556, USA",15064,47.4,120960.0,62600,4.155602762,37.835720200000004,-122.11782609999999,37,15064.0,431.0,2.8611258629845993
